Search rep 1 (of 2)
random seed = 92097
gen	best_like	time	optPrecision
23150	-85587.09574	1936	0.01
23160	-85587.09574	1936	0.01
23170	-85587.09574	1937	0.01
23180	-85587.09574	1937	0.01
23190	-85587.09574	1937	0.01
23200	-85587.09574	1938	0.01
23210	-85587.09574	1938	0.01
23220	-85587.09574	1938	0.01
23230	-85587.09574	1938	0.01
23240	-85587.09574	1938	0.01
23250	-85587.08971	1939	0.01
23260	-85587.08971	1939	0.01
23270	-85587.08971	1939	0.01
23280	-85587.08971	1940	0.01
23290	-85587.08766	1940	0.01
23300	-85587.08766	1940	0.01
23310	-85587.08766	1940	0.01
23320	-85587.08766	1941	0.01
23330	-85587.08766	1941	0.01
23340	-85587.08766	1941	0.01
23350	-85587.08694	1941	0.01
23360	-85587.08694	1942	0.01
23370	-85587.08694	1942	0.01
23380	-85587.08694	1942	0.01
23390	-85587.07864	1942	0.01
23400	-85587.07537	1943	0.01
23410	-85587.07537	1943	0.01
23420	-85587.07537	1943	0.01
23430	-85587.07537	1943	0.01
23440	-85587.07537	1944	0.01
23450	-85587.07529	1944	0.01
23460	-85587.07529	1944	0.01
23470	-85587.07529	1944	0.01
23480	-85587.07529	1945	0.01
23490	-85587.07407	1945	0.01
23500	-85587.07407	1945	0.01
23510	-85587.07407	1945	0.01
23520	-85587.07407	1946	0.01
23530	-85587.07407	1946	0.01
23540	-85587.07407	1946	0.01
23550	-85587.07407	1946	0.01
23560	-85587.07407	1947	0.01
23570	-85587.07407	1947	0.01
23580	-85587.07407	1947	0.01
23590	-85587.07407	1947	0.01
23600	-85587.07407	1948	0.01
23610	-85587.07407	1948	0.01
23620	-85587.07407	1948	0.01
23630	-85587.07407	1948	0.01
23640	-85587.07233	1949	0.01
23650	-85587.07233	1949	0.01
23660	-85587.07233	1949	0.01
23670	-85587.07233	1950	0.01
23680	-85587.07233	1950	0.01
23690	-85587.07233	1950	0.01
23700	-85587.07233	1950	0.01
23710	-85587.07233	1951	0.01
23720	-85587.07233	1951	0.01
23730	-85587.07233	1951	0.01
23740	-85587.07233	1951	0.01
23750	-85587.07233	1952	0.01
23760	-85587.07233	1952	0.01
23770	-85587.07233	1952	0.01
23780	-85587.07233	1952	0.01
23790	-85587.07233	1953	0.01
23800	-85587.07233	1953	0.01
23810	-85587.07233	1954	0.01
23820	-85587.07233	1954	0.01
23830	-85587.07036	1955	0.01
23840	-85587.07031	1956	0.01
23850	-85587.07031	1956	0.01
23860	-85587.07031	1956	0.01
23870	-85587.07031	1956	0.01
23880	-85587.07031	1957	0.01
23890	-85587.07019	1957	0.01
23900	-85587.07019	1957	0.01
23910	-85587.07019	1957	0.01
23920	-85587.06831	1958	0.01
23930	-85587.06831	1958	0.01
23940	-85587.06831	1958	0.01
23950	-85587.06831	1958	0.01
23960	-85587.06831	1959	0.01
23970	-85587.06831	1959	0.01
23980	-85587.06831	1959	0.01
23990	-85587.06831	1959	0.01
24000	-85587.06831	1960	0.01
24010	-85587.06831	1960	0.01
24020	-85587.06831	1960	0.01
24030	-85587.06831	1960	0.01
24040	-85587.06831	1961	0.01
24050	-85587.06831	1961	0.01
24060	-85587.06831	1961	0.01
24070	-85587.06831	1962	0.01
24080	-85587.06831	1962	0.01
24090	-85587.06124	1962	0.01
24100	-85587.06124	1962	0.01
24110	-85587.06124	1963	0.01
24120	-85587.06124	1963	0.01
24130	-85587.06078	1963	0.01
24140	-85587.06078	1964	0.01
24150	-85587.06078	1964	0.01
24160	-85587.06032	1964	0.01
24170	-85587.06032	1964	0.01
24180	-85587.06032	1965	0.01
24190	-85587.05382	1965	0.01
24200	-85587.05382	1965	0.01
24210	-85587.05306	1965	0.01
24220	-85587.05306	1966	0.01
24230	-85587.05306	1966	0.01
24240	-85587.05306	1966	0.01
24250	-85587.05306	1966	0.01
24260	-85587.05306	1967	0.01
24270	-85587.0451	1967	0.01
24280	-85587.0451	1967	0.01
24290	-85587.0451	1968	0.01
24300	-85587.0451	1968	0.01
24310	-85587.0451	1968	0.01
24320	-85587.0451	1968	0.01
24330	-85587.0451	1969	0.01
24340	-85587.0451	1969	0.01
24350	-85587.0451	1969	0.01
24360	-85587.0451	1970	0.01
24370	-85587.04304	1970	0.01
24380	-85587.04304	1970	0.01
24390	-85587.04304	1970	0.01
24400	-85587.04304	1971	0.01
24410	-85587.04304	1971	0.01
24420	-85587.04304	1971	0.01
24430	-85587.04304	1971	0.01
24440	-85587.04304	1972	0.01
24450	-85587.04304	1972	0.01
24460	-85587.04304	1972	0.01
24470	-85587.04304	1972	0.01
24480	-85587.04304	1973	0.01
24490	-85587.04304	1973	0.01
24500	-85587.04304	1973	0.01
24510	-85587.04304	1974	0.01
24520	-85587.04304	1974	0.01
24530	-85587.04304	1974	0.01
24540	-85587.04304	1974	0.01
24550	-85587.04304	1975	0.01
24560	-85587.04304	1975	0.01
24570	-85587.04304	1975	0.01
24580	-85587.04304	1975	0.01
24590	-85587.04304	1976	0.01
24600	-85587.03856	1976	0.01
24610	-85587.03811	1976	0.01
24620	-85587.03811	1976	0.01
24630	-85587.03596	1977	0.01
24640	-85587.03596	1977	0.01
24650	-85587.03596	1977	0.01
24660	-85587.03596	1977	0.01
24670	-85587.03596	1978	0.01
24680	-85587.03596	1978	0.01
24690	-85587.03596	1978	0.01
24700	-85587.03596	1978	0.01
24710	-85587.03596	1979	0.01
24720	-85587.03596	1979	0.01
24730	-85587.03596	1979	0.01
24740	-85587.03596	1979	0.01
24750	-85587.03596	1980	0.01
24760	-85587.03596	1980	0.01
24770	-85587.03596	1980	0.01
24780	-85587.03596	1980	0.01
24790	-85587.03596	1981	0.01
24800	-85587.03596	1981	0.01
24810	-85587.03596	1981	0.01
24820	-85587.03596	1981	0.01
24830	-85587.03596	1982	0.01
24840	-85587.03596	1982	0.01
24850	-85587.03596	1982	0.01
24860	-85587.03596	1982	0.01
24870	-85587.03596	1983	0.01
24880	-85587.03596	1983	0.01
24890	-85587.03141	1983	0.01
24900	-85587.02922	1983	0.01
24910	-85587.02922	1984	0.01
24920	-85587.02922	1984	0.01
24930	-85587.02922	1984	0.01
24940	-85587.02922	1984	0.01
24950	-85587.02922	1985	0.01
24960	-85587.02922	1985	0.01
24970	-85587.02922	1985	0.01
24980	-85587.02922	1986	0.01
24990	-85587.02922	1986	0.01
25000	-85587.02548	1986	0.01
25010	-85587.02548	1986	0.01
25020	-85587.02548	1987	0.01
25030	-85587.02548	1987	0.01
25040	-85587.02548	1987	0.01
25050	-85587.02548	1987	0.01
25060	-85587.02548	1988	0.01
25070	-85587.02548	1988	0.01
25080	-85587.02548	1988	0.01
25090	-85587.02548	1988	0.01
25100	-85587.02548	1989	0.01
25110	-85587.02548	1989	0.01
25120	-85587.02548	1989	0.01
25130	-85587.02548	1989	0.01
25140	-85587.02067	1990	0.01
25150	-85587.02067	1990	0.01
25160	-85587.02067	1990	0.01
25170	-85587.02067	1991	0.01
25180	-85587.02067	1991	0.01
25190	-85587.01891	1991	0.01
25200	-85587.01815	1991	0.01
25210	-85587.01815	1992	0.01
25220	-85587.01815	1992	0.01
25230	-85587.01815	1992	0.01
25240	-85587.01815	1992	0.01
25250	-85587.01815	1993	0.01
25260	-85587.01815	1993	0.01
25270	-85587.01815	1993	0.01
25280	-85587.01815	1993	0.01
25290	-85587.01815	1994	0.01
25300	-85587.01815	1994	0.01
25310	-85587.01815	1994	0.01
25320	-85587.01815	1994	0.01
25330	-85587.01815	1995	0.01
25340	-85587.01815	1995	0.01
25350	-85587.01815	1995	0.01
25360	-85587.01815	1995	0.01
25370	-85587.01815	1996	0.01
25380	-85587.01815	1996	0.01
25390	-85587.01815	1996	0.01
25400	-85587.01815	1996	0.01
25410	-85587.01815	1997	0.01
25420	-85587.01815	1997	0.01
25430	-85587.01815	1997	0.01
25440	-85587.01815	1998	0.01
25450	-85587.01607	1998	0.01
25460	-85587.01607	1998	0.01
25470	-85587.01607	1998	0.01
25480	-85587.01607	1999	0.01
25490	-85587.01607	1999	0.01
25500	-85587.01607	1999	0.01
25510	-85587.01607	1999	0.01
25520	-85587.01607	2000	0.01
25530	-85587.01607	2000	0.01
25540	-85587.01607	2000	0.01
25550	-85587.01607	2000	0.01
25560	-85587.01607	2001	0.01
25570	-85587.01607	2001	0.01
25580	-85587.01607	2001	0.01
25590	-85587.01607	2001	0.01
25600	-85587.01607	2002	0.01
25610	-85587.01607	2002	0.01
25620	-85587.01607	2002	0.01
25630	-85587.01607	2002	0.01
25640	-85587.01607	2003	0.01
25650	-85587.01607	2003	0.01
25660	-85587.01607	2003	0.01
25670	-85587.01607	2004	0.01
25680	-85587.01607	2004	0.01
25690	-85587.01607	2004	0.01
25700	-85587.01607	2004	0.01
25710	-85587.01607	2004	0.01
25720	-85587.01607	2005	0.01
25730	-85587.00786	2005	0.01
25740	-85587.00786	2005	0.01
25750	-85587.00786	2005	0.01
25760	-85587.00786	2006	0.01
25770	-85587.00786	2006	0.01
25780	-85587.00786	2006	0.01
25790	-85587.00786	2006	0.01
25800	-85587.00786	2007	0.01
25810	-85587.00786	2007	0.01
25820	-85587.00786	2007	0.01
25830	-85587.00786	2007	0.01
25840	-85587.00548	2008	0.01
25850	-85587.00548	2008	0.01
25860	-85587.00548	2008	0.01
25870	-85587.00548	2008	0.01
25880	-85587.00548	2009	0.01
25890	-85587.00548	2009	0.01
25900	-85587.00548	2009	0.01
25910	-85587.00548	2010	0.01
25920	-85587.00548	2010	0.01
25930	-85587.00548	2010	0.01
25940	-85587.00548	2010	0.01
25950	-85587.00548	2011	0.01
25960	-85587.00548	2011	0.01
25970	-85587.00548	2011	0.01
25980	-85587.00431	2012	0.01
25990	-85587.0043	2012	0.01
26000	-85587.0043	2012	0.01
26010	-85587.0043	2012	0.01
26020	-85587.0043	2013	0.01
26030	-85587.0043	2013	0.01
26040	-85587.0043	2013	0.01
26050	-85587.0043	2013	0.01
26060	-85587.0043	2014	0.01
26070	-85587.0043	2014	0.01
26080	-85587.0043	2014	0.01
26090	-85587.0043	2014	0.01
26100	-85587.0043	2015	0.01
26110	-85587.0043	2015	0.01
26120	-85587.0043	2015	0.01
26130	-85587.0043	2016	0.01
26140	-85587.0043	2016	0.01
26150	-85587.0043	2016	0.01
26160	-85587.0043	2016	0.01
26170	-85587.0043	2017	0.01
26180	-85587.0043	2017	0.01
26190	-85587.0043	2017	0.01
26200	-85587.0043	2017	0.01
26210	-85587.0043	2018	0.01
26220	-85587.0043	2018	0.01
26230	-85587.0043	2018	0.01
26240	-85587.0043	2018	0.01
26250	-85587.0043	2019	0.01
26260	-85587.0043	2019	0.01
26270	-85587.00054	2019	0.01
26280	-85587.00054	2019	0.01
26290	-85587.00032	2020	0.01
26300	-85587.00032	2020	0.01
26310	-85587.00032	2020	0.01
26320	-85587.00032	2021	0.01
26330	-85587.00032	2021	0.01
26340	-85587.00032	2021	0.01
26350	-85587.00032	2021	0.01
26360	-85587.00032	2022	0.01
26370	-85587.00032	2022	0.01
26380	-85587.00032	2022	0.01
26390	-85587.00032	2022	0.01
26400	-85586.99965	2023	0.01
26410	-85586.99405	2023	0.01
26420	-85586.99405	2023	0.01
26430	-85586.99405	2024	0.01
26440	-85586.99405	2024	0.01
26450	-85586.99405	2024	0.01
26460	-85586.99405	2024	0.01
26470	-85586.99405	2025	0.01
26480	-85586.99405	2025	0.01
26490	-85586.99399	2025	0.01
26500	-85586.99399	2025	0.01
26510	-85586.99399	2026	0.01
26520	-85586.99399	2026	0.01
26530	-85586.99399	2026	0.01
26540	-85586.99399	2026	0.01
26550	-85586.99399	2027	0.01
26560	-85586.99399	2027	0.01
26570	-85586.99399	2027	0.01
26580	-85586.99399	2028	0.01
26590	-85586.99399	2028	0.01
26600	-85586.99164	2028	0.01
26610	-85586.99123	2028	0.01
26620	-85586.99123	2029	0.01
26630	-85586.99123	2029	0.01
26640	-85586.99123	2029	0.01
26650	-85586.99123	2029	0.01
26660	-85586.99123	2030	0.01
26670	-85586.99123	2030	0.01
26680	-85586.99123	2030	0.01
26690	-85586.99123	2030	0.01
26700	-85586.99123	2031	0.01
26710	-85586.99123	2031	0.01
26720	-85586.9879	2031	0.01
26730	-85586.9879	2031	0.01
26740	-85586.9879	2032	0.01
26750	-85586.9879	2032	0.01
26760	-85586.9879	2032	0.01
26770	-85586.9879	2032	0.01
26780	-85586.9879	2033	0.01
26790	-85586.9879	2033	0.01
26800	-85586.9879	2033	0.01
26810	-85586.9879	2033	0.01
26820	-85586.9879	2034	0.01
26830	-85586.9879	2034	0.01
26840	-85586.9879	2034	0.01
26850	-85586.9879	2034	0.01
26860	-85586.9879	2035	0.01
26870	-85586.9879	2035	0.01
26880	-85586.9879	2035	0.01
26890	-85586.9879	2035	0.01
26900	-85586.9879	2036	0.01
26910	-85586.9879	2036	0.01
26920	-85586.9879	2036	0.01
26930	-85586.98511	2036	0.01
26940	-85586.98511	2037	0.01
26950	-85586.98511	2037	0.01
26960	-85586.98511	2037	0.01
26970	-85586.98511	2038	0.01
26980	-85586.98511	2038	0.01
26990	-85586.98511	2038	0.01
27000	-85586.9851	2038	0.01
27010	-85586.9851	2039	0.01
27020	-85586.9851	2039	0.01
27030	-85586.98275	2039	0.01
27040	-85586.98275	2039	0.01
27050	-85586.98249	2040	0.01
27060	-85586.98249	2040	0.01
27070	-85586.98249	2040	0.01
27080	-85586.98249	2040	0.01
27090	-85586.98249	2040	0.01
27100	-85586.98249	2041	0.01
27110	-85586.98249	2041	0.01
27120	-85586.98249	2041	0.01
27130	-85586.98249	2042	0.01
27140	-85586.98249	2042	0.01
27150	-85586.98249	2042	0.01
27160	-85586.98249	2042	0.01
27170	-85586.98249	2042	0.01
27180	-85586.98249	2043	0.01
27190	-85586.98249	2043	0.01
27200	-85586.98249	2043	0.01
27210	-85586.98249	2044	0.01
27220	-85586.98249	2044	0.01
27230	-85586.98249	2044	0.01
27240	-85586.98249	2044	0.01
27250	-85586.98249	2044	0.01
27260	-85586.98249	2045	0.01
27270	-85586.98249	2045	0.01
27280	-85586.98249	2045	0.01
27290	-85586.98249	2046	0.01
27300	-85586.98249	2046	0.01
27310	-85586.98249	2046	0.01
27320	-85586.98249	2046	0.01
27330	-85586.97871	2047	0.01
27340	-85586.97694	2047	0.01
27350	-85586.97694	2047	0.01
27360	-85586.97694	2048	0.01
27370	-85586.97694	2048	0.01
27380	-85586.97694	2048	0.01
27390	-85586.97694	2048	0.01
27400	-85586.97339	2049	0.01
27410	-85586.97339	2049	0.01
27420	-85586.97339	2049	0.01
27430	-85586.97339	2049	0.01
27440	-85586.97339	2050	0.01
27450	-85586.97339	2050	0.01
27460	-85586.97339	2050	0.01
27470	-85586.97339	2050	0.01
27480	-85586.97242	2050	0.01
27490	-85586.97242	2051	0.01
27500	-85586.97242	2051	0.01
27510	-85586.97242	2051	0.01
27520	-85586.97242	2052	0.01
27530	-85586.97242	2052	0.01
27540	-85586.97242	2052	0.01
27550	-85586.97242	2053	0.01
27560	-85586.97242	2053	0.01
27570	-85586.97242	2053	0.01
27580	-85586.97242	2053	0.01
27590	-85586.97242	2054	0.01
27600	-85586.97242	2054	0.01
27610	-85586.97242	2054	0.01
27620	-85586.97242	2054	0.01
27630	-85586.97242	2055	0.01
27640	-85586.97242	2055	0.01
27650	-85586.97242	2055	0.01
27660	-85586.97242	2056	0.01
27670	-85586.97242	2056	0.01
27680	-85586.97242	2056	0.01
27690	-85586.97242	2056	0.01
27700	-85586.97242	2057	0.01
27710	-85586.97242	2057	0.01
27720	-85586.97242	2057	0.01
27730	-85586.97242	2057	0.01
27740	-85586.97242	2058	0.01
27750	-85586.97242	2058	0.01
27760	-85586.97242	2058	0.01
27770	-85586.97242	2058	0.01
27780	-85586.97242	2059	0.01
27790	-85586.97242	2059	0.01
27800	-85586.97242	2059	0.01
27810	-85586.97242	2060	0.01
27820	-85586.97242	2060	0.01
27830	-85586.97242	2060	0.01
27840	-85586.97242	2060	0.01
27850	-85586.97242	2061	0.01
27860	-85586.97176	2061	0.01
27870	-85586.97176	2061	0.01
27880	-85586.97176	2061	0.01
27890	-85586.97176	2062	0.01
27900	-85586.97176	2062	0.01
27910	-85586.97176	2062	0.01
27920	-85586.97027	2062	0.01
27930	-85586.97027	2063	0.01
27940	-85586.97027	2063	0.01
27950	-85586.97027	2063	0.01
27960	-85586.97027	2063	0.01
27970	-85586.97027	2064	0.01
27980	-85586.97027	2064	0.01
27990	-85586.97027	2064	0.01
28000	-85586.9673	2064	0.01
28010	-85586.9673	2065	0.01
28020	-85586.96654	2065	0.01
28030	-85586.96654	2065	0.01
28040	-85586.96654	2066	0.01
28050	-85586.96654	2066	0.01
28060	-85586.96654	2066	0.01
28070	-85586.96648	2066	0.01
28080	-85586.96648	2067	0.01
28090	-85586.96648	2067	0.01
28100	-85586.96648	2067	0.01
28110	-85586.96335	2067	0.01
28120	-85586.96335	2068	0.01
28130	-85586.96335	2068	0.01
28140	-85586.96335	2068	0.01
28150	-85586.96335	2069	0.01
28160	-85586.96335	2069	0.01
28170	-85586.96335	2069	0.01
28180	-85586.9628	2069	0.01
28190	-85586.9628	2070	0.01
28200	-85586.96279	2070	0.01
28210	-85586.96279	2070	0.01
28220	-85586.96279	2070	0.01
28230	-85586.96279	2071	0.01
28240	-85586.96279	2071	0.01
28250	-85586.96279	2071	0.01
28260	-85586.96279	2072	0.01
28270	-85586.96279	2072	0.01
28280	-85586.96224	2072	0.01
28290	-85586.96224	2072	0.01
28300	-85586.96224	2073	0.01
28310	-85586.96224	2073	0.01
28320	-85586.96224	2073	0.01
28330	-85586.96224	2074	0.01
28340	-85586.96224	2074	0.01
28350	-85586.96224	2074	0.01
28360	-85586.96224	2074	0.01
28370	-85586.96224	2075	0.01
28380	-85586.96045	2075	0.01
28390	-85586.96045	2075	0.01
28400	-85586.96045	2075	0.01
28410	-85586.96045	2076	0.01
28420	-85586.96045	2076	0.01
28430	-85586.96045	2076	0.01
28440	-85586.96045	2076	0.01
28450	-85586.96045	2077	0.01
28460	-85586.96045	2077	0.01
28470	-85586.96045	2077	0.01
28480	-85586.96045	2078	0.01
28490	-85586.96045	2078	0.01
28500	-85586.96045	2078	0.01
28510	-85586.96045	2078	0.01
28520	-85586.96045	2079	0.01
28530	-85586.96045	2079	0.01
28540	-85586.96045	2079	0.01
28550	-85586.96045	2080	0.01
28560	-85586.96045	2080	0.01
28570	-85586.96045	2080	0.01
28580	-85586.96045	2080	0.01
28590	-85586.96045	2081	0.01
28600	-85586.96045	2081	0.01
28610	-85586.96045	2081	0.01
28620	-85586.96045	2081	0.01
28630	-85586.96045	2082	0.01
28640	-85586.96045	2082	0.01
28650	-85586.96045	2082	0.01
28660	-85586.96045	2082	0.01
28670	-85586.95536	2083	0.01
28680	-85586.95536	2083	0.01
28690	-85586.95536	2083	0.01
28700	-85586.95536	2084	0.01
28710	-85586.95269	2084	0.01
28720	-85586.95269	2084	0.01
28730	-85586.95269	2084	0.01
28740	-85586.95269	2085	0.01
28750	-85586.95269	2085	0.01
28760	-85586.95269	2085	0.01
28770	-85586.95269	2085	0.01
28780	-85586.95269	2086	0.01
28790	-85586.95269	2086	0.01
28800	-85586.95269	2086	0.01
28810	-85586.95269	2086	0.01
28820	-85586.95269	2087	0.01
28830	-85586.95269	2087	0.01
28840	-85586.95269	2087	0.01
28850	-85586.95269	2087	0.01
28860	-85586.95269	2088	0.01
28870	-85586.95269	2088	0.01
28880	-85586.95269	2088	0.01
28890	-85586.95269	2088	0.01
28900	-85586.95269	2089	0.01
28910	-85586.95269	2089	0.01
28920	-85586.95269	2089	0.01
28930	-85586.95269	2089	0.01
28940	-85586.95269	2090	0.01
28950	-85586.95269	2090	0.01
28960	-85586.95269	2090	0.01
28970	-85586.95269	2090	0.01
28980	-85586.95269	2091	0.01
28990	-85586.95269	2091	0.01
29000	-85586.95269	2091	0.01
29010	-85586.95269	2091	0.01
29020	-85586.95269	2092	0.01
29030	-85586.95269	2092	0.01
29040	-85586.95269	2092	0.01
29050	-85586.95269	2092	0.01
29060	-85586.95269	2093	0.01
29070	-85586.95269	2093	0.01
29080	-85586.95269	2093	0.01
29090	-85586.95269	2093	0.01
29100	-85586.95269	2094	0.01
29110	-85586.95269	2094	0.01
29120	-85586.95198	2094	0.01
29130	-85586.95198	2094	0.01
29140	-85586.9518	2095	0.01
29150	-85586.9518	2095	0.01
29160	-85586.94652	2095	0.01
29170	-85586.94652	2096	0.01
29180	-85586.94512	2096	0.01
29190	-85586.94512	2096	0.01
29200	-85586.94512	2096	0.01
29210	-85586.94512	2097	0.01
29220	-85586.94013	2097	0.01
29230	-85586.94013	2097	0.01
29240	-85586.94013	2097	0.01
29250	-85586.94013	2098	0.01
29260	-85586.94013	2098	0.01
29270	-85586.94013	2098	0.01
29280	-85586.94013	2098	0.01
29290	-85586.94013	2099	0.01
29300	-85586.94013	2099	0.01
29310	-85586.94013	2099	0.01
29320	-85586.94013	2100	0.01
29330	-85586.94013	2100	0.01
29340	-85586.94013	2100	0.01
29350	-85586.93959	2100	0.01
29360	-85586.93959	2100	0.01
29370	-85586.93959	2101	0.01
29380	-85586.93959	2101	0.01
29390	-85586.93959	2101	0.01
29400	-85586.93959	2101	0.01
29410	-85586.93959	2102	0.01
29420	-85586.93959	2102	0.01
29430	-85586.93959	2102	0.01
29440	-85586.93959	2102	0.01
29450	-85586.93854	2103	0.01
29460	-85586.93854	2103	0.01
29470	-85586.93854	2103	0.01
29480	-85586.93854	2103	0.01
29490	-85586.93854	2104	0.01
29500	-85586.93854	2104	0.01
29510	-85586.93854	2104	0.01
29520	-85586.93854	2104	0.01
29530	-85586.93854	2105	0.01
29540	-85586.93854	2105	0.01
29550	-85586.93854	2105	0.01
29560	-85586.93765	2106	0.01
29570	-85586.93765	2106	0.01
29580	-85586.93765	2106	0.01
29590	-85586.93765	2106	0.01
29600	-85586.93765	2107	0.01
29610	-85586.93765	2107	0.01
29620	-85586.93558	2107	0.01
29630	-85586.93558	2107	0.01
29640	-85586.93558	2108	0.01
29650	-85586.93558	2108	0.01
29660	-85586.93528	2108	0.01
29670	-85586.93528	2109	0.01
29680	-85586.93528	2109	0.01
29690	-85586.93528	2109	0.01
29700	-85586.93528	2109	0.01
29710	-85586.93528	2110	0.01
29720	-85586.93528	2110	0.01
29730	-85586.93528	2110	0.01
29740	-85586.93528	2110	0.01
29750	-85586.93528	2111	0.01
29760	-85586.93498	2111	0.01
29770	-85586.93498	2111	0.01
29780	-85586.93498	2111	0.01
29790	-85586.93498	2112	0.01
29800	-85586.93498	2112	0.01
29810	-85586.93498	2112	0.01
29820	-85586.93498	2112	0.01
29830	-85586.93498	2113	0.01
29840	-85586.93498	2113	0.01
29850	-85586.93498	2113	0.01
29860	-85586.93498	2113	0.01
29870	-85586.93498	2114	0.01
29880	-85586.93498	2114	0.01
29890	-85586.93498	2114	0.01
29900	-85586.93498	2114	0.01
29910	-85586.93498	2115	0.01
29920	-85586.93498	2115	0.01
29930	-85586.93498	2115	0.01
29940	-85586.93498	2116	0.01
29950	-85586.93498	2116	0.01
29960	-85586.93498	2116	0.01
29970	-85586.93498	2116	0.01
29980	-85586.93498	2117	0.01
29990	-85586.93498	2117	0.01
30000	-85586.93498	2117	0.01
30010	-85586.93498	2118	0.01
30020	-85586.93498	2118	0.01
30030	-85586.93153	2118	0.01
30040	-85586.93153	2118	0.01
30050	-85586.93153	2118	0.01
30060	-85586.92732	2119	0.01
30070	-85586.92732	2119	0.01
30080	-85586.92732	2119	0.01
30090	-85586.92732	2119	0.01
30100	-85586.92732	2120	0.01
30110	-85586.92732	2120	0.01
30120	-85586.92732	2120	0.01
30130	-85586.92732	2120	0.01
30140	-85586.92732	2121	0.01
30150	-85586.92732	2121	0.01
30160	-85586.92732	2121	0.01
30170	-85586.92732	2122	0.01
30180	-85586.92176	2122	0.01
30190	-85586.92176	2122	0.01
30200	-85586.92176	2122	0.01
30210	-85586.92176	2122	0.01
30220	-85586.92176	2123	0.01
30230	-85586.91977	2123	0.01
30240	-85586.91977	2123	0.01
30250	-85586.91977	2123	0.01
30260	-85586.91977	2124	0.01
30270	-85586.91977	2124	0.01
30280	-85586.91977	2124	0.01
30290	-85586.91977	2124	0.01
30300	-85586.91977	2125	0.01
30310	-85586.91977	2125	0.01
30320	-85586.91977	2125	0.01
30330	-85586.91977	2126	0.01
30340	-85586.91977	2126	0.01
30350	-85586.91977	2126	0.01
30360	-85586.91977	2126	0.01
30370	-85586.91977	2127	0.01
30380	-85586.91977	2127	0.01
30390	-85586.91977	2127	0.01
30400	-85586.91977	2127	0.01
30410	-85586.91977	2128	0.01
30420	-85586.91977	2128	0.01
30430	-85586.91977	2128	0.01
30440	-85586.91977	2128	0.01
30450	-85586.91977	2129	0.01
30460	-85586.91977	2129	0.01
30470	-85586.91977	2129	0.01
30480	-85586.91977	2129	0.01
30490	-85586.91977	2130	0.01
30500	-85586.91977	2130	0.01
30510	-85586.91977	2130	0.01
30520	-85586.91977	2130	0.01
30530	-85586.91933	2131	0.01
30540	-85586.91933	2131	0.01
30550	-85586.91933	2131	0.01
30560	-85586.91933	2131	0.01
30570	-85586.91933	2132	0.01
30580	-85586.91933	2132	0.01
30590	-85586.91933	2132	0.01
30600	-85586.91683	2132	0.01
30610	-85586.91683	2133	0.01
30620	-85586.91683	2133	0.01
30630	-85586.91683	2133	0.01
30640	-85586.91683	2133	0.01
30650	-85586.91683	2134	0.01
30660	-85586.91683	2134	0.01
30670	-85586.91683	2134	0.01
30680	-85586.91683	2135	0.01
30690	-85586.91683	2135	0.01
30700	-85586.91683	2135	0.01
30710	-85586.91683	2135	0.01
30720	-85586.91683	2136	0.01
30730	-85586.91683	2136	0.01
30740	-85586.91683	2136	0.01
30750	-85586.91683	2136	0.01
30760	-85586.91683	2137	0.01
30770	-85586.91683	2137	0.01
30780	-85586.91683	2137	0.01
30790	-85586.91683	2137	0.01
30800	-85586.9122	2138	0.01
30810	-85586.9122	2138	0.01
30820	-85586.9122	2138	0.01
30830	-85586.9122	2139	0.01
30840	-85586.9122	2139	0.01
30850	-85586.90853	2139	0.01
30860	-85586.90853	2139	0.01
30870	-85586.90853	2140	0.01
30880	-85586.90853	2140	0.01
30890	-85586.90853	2140	0.01
30900	-85586.90853	2140	0.01
30910	-85586.90853	2141	0.01
30920	-85586.90853	2141	0.01
30930	-85586.90853	2141	0.01
30940	-85586.90853	2142	0.01
30950	-85586.90603	2142	0.01
30960	-85586.90603	2142	0.01
30970	-85586.90603	2142	0.01
30980	-85586.90603	2142	0.01
30990	-85586.90603	2143	0.01
31000	-85586.90603	2143	0.01
31010	-85586.90603	2143	0.01
31020	-85586.90603	2144	0.01
31030	-85586.90603	2144	0.01
31040	-85586.90603	2144	0.01
31050	-85586.90603	2144	0.01
31060	-85586.90603	2145	0.01
31070	-85586.90603	2145	0.01
31080	-85586.90603	2145	0.01
31090	-85586.90603	2145	0.01
31100	-85586.90603	2146	0.01
31110	-85586.90603	2146	0.01
31120	-85586.90466	2146	0.01
31130	-85586.90466	2146	0.01
31140	-85586.90466	2147	0.01
31150	-85586.90466	2147	0.01
31160	-85586.90466	2147	0.01
31170	-85586.90466	2148	0.01
31180	-85586.90466	2148	0.01
31190	-85586.90466	2148	0.01
31200	-85586.90466	2148	0.01
31210	-85586.90466	2149	0.01
31220	-85586.90466	2149	0.01
31230	-85586.90466	2149	0.01
31240	-85586.90466	2149	0.01
31250	-85586.90466	2150	0.01
31260	-85586.90466	2150	0.01
31270	-85586.90466	2150	0.01
31280	-85586.90466	2150	0.01
31290	-85586.90466	2151	0.01
31300	-85586.90466	2151	0.01
31310	-85586.90466	2151	0.01
31320	-85586.90069	2152	0.01
31330	-85586.90069	2152	0.01
31340	-85586.90069	2152	0.01
31350	-85586.90069	2152	0.01
